Date,APPL,MSFT,ORCL,INTC,MSI,ADBE,TXN,SONY,LOGI
17/11/17,42.537498,82.400002,48.939999,44.630001,90.949997,182.240005,97.739998,46.169998,35.66
20/11/17,42.494999,82.529999,49.02,44.619999,92.330002,182.339996,98.279999,46.970001,35.939999
21/11/17,43.285,83.720001,48.630001,44.939999,92.449997,184.149994,99.190002,47.110001,36.389999
22/11/17,43.740002,83.110001,48.580002,44.650002,91.830002,182.899994,98.080002,47.220001,35.93
24/11/17,43.7425,83.260002,49.009998,44.75,92.360001,184.460007,99.300003,47.889999,35.619999
27/11/17,43.522499,83.870003,48.880001,44.490002,92.879997,185,98.629997,48.02,35.459999
28/11/17,43.267502,84.879997,49.009998,44.73,94.529999,185.399994,99.480003,48.299999,35.52
29/11/17,42.369999,83.339996,48.52,43.950001,94.169998,176.850006,96.879997,47.369999,34.860001
30/11/17,42.962502,84.169998,49.060001,44.84,94.110001,181.470001,97.290001,46.799999,34.66
01/12/17,42.762501,84.260002,49.610001,44.68,93.029999,179.520004,97.18,45.560001,34.310001
04/12/17,42.450001,81.080002,48.400002,44.490002,93.629997,168.440002,95.970001,45.779999,33.130001
05/12/17,42.41,81.589996,47.990002,43.439999,90.660004,167.539993,96.900002,45.869999,33.009998
06/12/17,42.252499,82.779999,48.419998,43.450001,91.290001,173.520004,97.019997,44.91,32.849998
07/12/17,42.330002,82.489998,48.52,43.080002,92.800003,174.610001,97.779999,45.75,32.919998
08/12/17,42.342499,84.160004,49.599998,43.349998,92.519997,173.570007,98.019997,45.790001,33.099998
11/12/17,43.1675,85.230003,50.470001,43.66,92.330002,174.309998,98.830002,44.900002,33
12/12/17,42.924999,85.580002,50.389999,43.330002,93.370003,172.539993,98.43,44.630001,33
13/12/17,43.067501,85.349998,50.049999,43.34,93.940002,176.830002,98.860001,44.650002,33.450001
14/12/17,43.055,84.690002,50.189999,43.259998,92.199997,175,100.25,44.450001,33.259998
15/12/17,43.4925,86.849998,48.299999,44.560001,93.150002,177.509995,101.220001,44.84,33.509998
18/12/17,44.105,86.379997,47.709999,46.259998,94.489998,176.740005,103.269997,45.73,33.849998
19/12/17,43.634998,85.830002,47.82,47.040001,93.279999,174.970001,104.099998,45.34,33.709999
20/12/17,43.587502,85.519997,47.900002,47.560001,92.099998,174.25,104.800003,45.029999,33.59
21/12/17,43.752499,85.5,47.279999,46.759998,91.620003,174.559998,104.07,45.41,33.799999
22/12/17,43.752499,85.510002,47.360001,46.700001,90.760002,175,104.129997,45.68,33.900002
26/12/17,42.642502,85.400002,47.43,46.080002,90.669998,174.440002,104.150002,45.209999,33.650002
27/12/17,42.650002,85.709999,47.380001,46.110001,90.800003,175.360001,104.529999,45.259998,33.779999
28/12/17,42.77,85.720001,47.52,46.220001,90.57,175.550003,104.82,45.290001,33.900002
29/12/17,42.307499,85.540001,47.279999,46.16,90.339996,175.240005,104.440002,44.950001,33.639999
02/01/18,43.064999,85.949997,46.630001,46.849998,90.550003,177.699997,105.57,45.790001,33.709999
03/01/18,43.057499,86.349998,47.709999,45.259998,89.910004,181.039993,108.43,46.299999,34.25
04/01/18,43.2575,87.110001,48.18,44.43,90.660004,183.220001,108.290001,47.25,34.16
05/01/18,43.75,88.190002,48.470001,44.740002,91.879997,185.339996,109.120003,48.700001,34.810001
08/01/18,43.587502,88.279999,48.98,44.740002,92.82,185.039993,109.639999,49,35.150002
09/01/18,43.5825,88.220001,49.060001,43.619999,92.120003,186.699997,110.389999,49.549999,34.790001
10/01/18,43.572498,87.82,48.799999,42.5,92.379997,187.110001,109.699997,49.779999,34.580002
11/01/18,43.82,88.080002,48.950001,43.41,93.550003,188.919998,110.669998,50.279999,35.009998
12/01/18,44.272499,89.599998,49.509998,43.240002,96.57,195.050003,112.720001,50.029999,35.82
16/01/18,44.047501,88.349998,49.59,43.139999,95.860001,192.460007,112.919998,48.950001,35.75
17/01/18,44.775002,90.139999,50.27,44.389999,97.279999,196.490005,119.160004,49.82,36.48
18/01/18,44.814999,90.099998,50.23,44.48,97.5,196.199997,116.410004,49.169998,36.830002
19/01/18,44.615002,90,50.580002,44.82,97.800003,195.729996,116.830002,49.889999,37.330002
22/01/18,44.25,91.610001,50.709999,45.75,97.330002,197.839996,119.440002,50.799999,37.580002
23/01/18,44.259998,91.900002,51.119999,46.060001,96.760002,200.089996,119.889999,50.419998,41.66
24/01/18,43.555,91.82,51.450001,45.509998,95.839996,197.779999,109.699997,49.150002,42.360001
25/01/18,42.7775,92.330002,51.599998,45.299999,97.68,197.509995,110.150002,48.400002,42.919998
26/01/18,42.877499,94.059998,52.75,50.080002,99,201.300003,113.690002,49.48,43.380001
29/01/18,41.990002,93.919998,51.939999,49.98,99.18,198.229996,112.650002,47.869999,42.849998
30/01/18,41.7425,92.739998,50.959999,48.790001,99.800003,196.899994,109.889999,47.349998,42.299999
31/01/18,41.857498,95.010002,51.59,48.139999,99.459999,199.759995,109.669998,47.939999,42.299999
01/02/18,41.945,94.260002,51.630001,47.650002,99.120003,199.380005,110.080002,49.150002,42.34
02/02/18,40.125,91.779999,50.130001,46.150002,103.870003,195.639999,107.660004,51.990002,41.330002
05/02/18,39.122501,88,48.09,44.52,101.059998,190.270004,104.209999,49,39.610001
06/02/18,40.7575,91.330002,49.400002,44.91,102.760002,194.470001,105.870003,50.77,39.619999
07/02/18,39.884998,89.610001,48.869999,45.200001,102.629997,192.339996,101.980003,50.119999,39.099998
08/02/18,38.787498,85.010002,46.84,42.75,98.739998,185.160004,97.660004,46.959999,38.119999
09/02/18,39.102501,88.18,47.73,43.950001,99.129997,187.990005,100.489998,47.049999,37.919998
12/02/18,40.677502,89.129997,48.150002,44.830002,101.300003,192.149994,101.940002,48.27,38.189999
13/02/18,41.084999,89.830002,48.490002,44.459999,101.940002,193.479996,100.980003,47.220001,38.599998
14/02/18,41.842499,90.809998,49.450001,45.380001,105.019997,197.130005,102.68,48.59,39.77
15/02/18,43.247501,92.660004,50.639999,45.919998,106.129997,202.970001,104.57,48.810001,41.110001
16/02/18,43.107498,92,50.709999,45.560001,105.910004,201.559998,104.470001,49.549999,41.16
20/02/18,42.962502,92.720001,49.889999,46.32,105.75,202.979996,105.290001,49.41,40.130001
21/02/18,42.767502,91.489998,49.43,45.939999,104.989998,202.089996,103.660004,49.5,40.029999
22/02/18,43.125,91.730003,49.59,45.799999,104.730003,202.610001,103.93,49.849998,40.060001
23/02/18,43.875,94.059998,50.5,47.73,106.730003,209.740005,107.040001,50.23,40.43
26/02/18,44.7425,95.419998,51.169998,49.110001,106.82,212.149994,109.629997,50.919998,40.43
27/02/18,44.5975,94.199997,50.73,49.91,106.620003,208.820007,108.339996,50.27,39.970001
28/02/18,44.529999,93.769997,50.669998,49.290001,106.150002,209.130005,108.349998,50.459999,39.380001
01/03/18,43.75,92.849998,49.709999,47.84,106.32,206.029999,106.529999,48.720001,38.259998
02/03/18,44.052502,93.050003,50.32,48.98,106.290001,209.789993,108.220001,49.68,38.599998
05/03/18,44.205002,93.639999,51.290001,49.75,107.269997,211.160004,109.010002,50.529999,39.369999
06/03/18,44.1675,93.32,51.5,50.709999,108.379997,212.009995,109.690002,50.16,39.66
07/03/18,43.7575,93.860001,51.720001,51.32,108.839996,216.860001,108.559998,50.889999,39.299999
08/03/18,44.235001,94.43,52.130001,50.740002,108.470001,216.399994,109.489998,51.279999,39.43
09/03/18,44.994999,96.540001,52.970001,52.189999,109.089996,221.110001,111.529999,51.400002,39.5
12/03/18,45.43,96.769997,52.900002,51.52,108.849998,220.940002,111.629997,50.009998,39.419998
13/03/18,44.9925,94.410004,52.580002,51.779999,109.220001,219.759995,110.589996,50.07,38.950001
14/03/18,44.610001,93.849998,52.32,51.860001,108.949997,218.440002,109.970001,50.950001,39.23
15/03/18,44.662498,94.18,52.369999,50.880001,108.800003,218.869995,109.709999,51.34,39.93
16/03/18,44.505001,94.599998,52.27,51.169998,108.830002,225.550003,109.970001,50.639999,39.48
19/03/18,43.825001,92.889999,51.950001,50.830002,108.75,222.179993,107.860001,48.34,39.290001
20/03/18,43.810001,93.129997,47.049999,51.549999,109.389999,229.75,109.459999,48.830002,39.419998
21/03/18,42.817501,92.480003,47.02,51.560001,109.089996,226.850006,108.639999,48.689999,38.66
22/03/18,42.212502,89.790001,45.889999,50.830002,107.199997,220.520004,103.900002,48.130001,37.52
23/03/18,41.235001,87.18,44.790001,49.360001,104.279999,215.020004,101.360001,47.889999,36.900002
26/03/18,43.192501,93.779999,46.48,52.48,105.790001,228.910004,106.599998,48.669998,37.48
27/03/18,42.084999,89.470001,45.380001,51.189999,105.93,213.800003,102.559998,47.869999,36.419998
28/03/18,41.619999,89.389999,44.98,49.599998,103.959999,212.539993,101.910004,48.080002,36.619999
29/03/18,41.945,91.269997,45.75,52.080002,105.300003,216.080002,103.889999,48.34,36.73
02/04/18,41.669998,88.519997,45.009998,48.919998,104.519997,212.279999,100.650002,47.990002,35.919998
03/04/18,42.0975,89.709999,44.889999,49.75,104.93,215.929993,102.18,48.84,36.23
04/04/18,42.9025,92.330002,45.509998,49.990002,106.07,225.050003,104.209999,48.970001,36.099998
05/04/18,43.200001,92.379997,45.959999,50.380001,106.690002,223.539993,102.239998,49.150002,36.209999
06/04/18,42.095001,90.230003,44.830002,48.790001,103.980003,218.610001,99.459999,48.439999,35.880001
09/04/18,42.512501,90.769997,44.900002,49.549999,104.709999,219.169998,99.809998,48.57,35.93
10/04/18,43.3125,92.879997,45.82,51.27,107.550003,224.529999,102.360001,49.75,37.119999
11/04/18,43.110001,91.860001,45.610001,51.099998,107.629997,223.630005,102.339996,49.349998,36.68
12/04/18,43.535,93.580002,45.880001,52.720001,108.330002,226.960007,104.239998,49.139999,36.98
13/04/18,43.682499,93.080002,46.080002,51.860001,107.690002,224.059998,102.160004,48.889999,37.040001
16/04/18,43.955002,94.169998,46.049999,52.400002,108.919998,226.520004,103.5,49.349998,37.349998
17/04/18,44.560001,96.07,46.66,53.540001,110.650002,231.160004,105.389999,49.77,37.689999
18/04/18,44.459999,96.440002,47.080002,53.610001,111.419998,231.100006,105.349998,50.459999,37.75
19/04/18,43.200001,96.110001,46.82,52.220001,110.709999,227.619995,101.290001,49.73,37.610001
20/04/18,41.43,95,46.23,51.529999,110.57,225.240005,99.959999,49.759998,37.700001
23/04/18,41.310001,95.349998,45.799999,51.099998,109.82,225.300003,98.089996,49.41,37.560001
24/04/18,40.735001,93.120003,45.529999,51.450001,109.639999,217.889999,98.419998,49.389999,37.310001
25/04/18,40.912498,92.309998,45.75,51.380001,109.419998,217.320007,103,49.580002,36.93
26/04/18,41.055,94.260002,45.959999,53.049999,109.830002,221.910004,102.720001,50.18,37.349998
27/04/18,40.580002,95.82,45.529999,52.73,110.150002,221.899994,102.510002,45.5,37.41
30/04/18,41.314999,93.519997,45.669998,51.619999,109.830002,221.600006,101.43,45.830002,37.02
01/05/18,42.275002,95,45.950001,53.330002,108.480003,224.080002,103.400002,46.349998,37.290001
02/05/18,44.142502,93.510002,45.509998,52.310001,107.629997,221.100006,102.959999,46.66,36.740002
03/05/18,44.2225,94.07,45.060001,52.279999,107.690002,226.050003,103.599998,47.099998,39.990002
04/05/18,45.9575,95.160004,45.709999,52.779999,108.029999,228.509995,104.690002,47.57,39.52
07/05/18,46.290001,96.220001,46.07,53.330002,107.309998,230.990005,104.510002,47.439999,39.970001
08/05/18,46.512501,95.809998,45.939999,53.630001,107.839996,234.559998,105.459999,47.389999,40.27
09/05/18,46.84,96.940002,46.580002,54.34,105.779999,239.740005,107.540001,47.310001,40.02
10/05/18,47.509998,97.910004,46.93,54.98,108.75,241.149994,109.970001,46.880001,40.110001
11/05/18,47.147499,97.699997,46.82,54.669998,108.370003,241.880005,109.25,48.080002,40.48
14/05/18,47.037498,98.029999,46.82,54.900002,107.379997,238.369995,110.639999,48.34,40.57
15/05/18,46.610001,97.32,46.810001,53.919998,107.980003,236.600006,109.209999,47.509998,40.459999
16/05/18,47.044998,97.150002,46.73,54.639999,107.300003,237.389999,111.400002,47.82,40.68
17/05/18,46.747501,96.18,46.540001,54.810001,106.25,236.850006,110.330002,48.799999,40.549999
18/05/18,46.577499,96.360001,46.32,53.5,106.410004,238.089996,110.540001,48.599998,40.59
21/05/18,46.907501,97.599998,47.209999,54.32,108.379997,238.100006,110.410004,48.389999,40.709999
22/05/18,46.790001,97.5,46.369999,54.450001,109.309998,238.789993,110.860001,47.060001,40.790001
23/05/18,47.09,98.660004,46.900002,55.209999,110.839996,243.910004,111.07,46.470001,40.400002
24/05/18,47.037498,98.309998,46.459999,54.75,110.860001,245.149994,110.75,46.459999,40.610001
25/05/18,47.145,98.360001,47,55.439999,110.57,243.559998,111.559998,46.400002,40.720001
29/05/18,46.974998,98.010002,46.259998,55.32,109.68,242.190002,110.940002,46.599998,40.18
30/05/18,46.875,98.949997,47.049999,55.68,109.470001,247.399994,111.849998,47.209999,40.900002
31/05/18,46.717499,98.839996,46.720001,55.200001,107.339996,249.279999,111.910004,47.09,40.650002
01/06/18,47.560001,100.790001,47.349998,57.080002,109.110001,251.309998,114.800003,47.669998,41.540001
04/06/18,47.9575,101.669998,47.32,56.830002,109.910004,253.339996,115.739998,49.080002,42.009998
05/06/18,48.327499,102.190002,47.130001,56.529999,112.339996,252.699997,117.660004,49.310001,42.860001
06/06/18,48.494999,102.489998,47.75,57.029999,113.580002,253.949997,118.110001,50.18,43.669998
07/06/18,48.365002,100.879997,47.68,55.880001,112.220001,247.509995,117.239998,49.880001,43.82
08/06/18,47.924999,101.629997,48.18,55.049999,112.300003,251.210007,115.739998,49.959999,44.310001
11/06/18,47.807499,101.050003,48.189999,54.52,112.510002,251,115.279999,50.5,44.759998
12/06/18,48.07,101.309998,48.450001,54.82,113.279999,252.589996,115.410004,49.849998,44.990002
13/06/18,47.674999,100.849998,48.27,55.029999,113.629997,256.130005,114,49.82,45.02
14/06/18,47.700001,101.419998,45.900002,55.540001,113.900002,258.100006,114.720001,49.130001,45.98
15/06/18,47.209999,100.129997,46.279999,55.110001,114.519997,251.820007,115.889999,49.119999,45.040001
18/06/18,47.185001,100.860001,46.52,53.220001,115.5,255.690002,114.389999,48.369999,45.349998
19/06/18,46.422501,100.860001,46.27,52.93,115.800003,251.740005,113.660004,48.240002,44.369999
20/06/18,46.625,101.870003,42.82,53.459999,115.970001,251.240005,114.239998,49.560001,44.419998
21/06/18,46.365002,101.139999,43.099998,52.189999,117.050003,248.830002,112.110001,49.220001,44
22/06/18,46.23,100.410004,44.099998,52.5,117.709999,243.630005,112.379997,50.369999,44.209999
25/06/18,45.5425,98.389999,44.279999,50.709999,116.050003,239.679993,110.190002,49.529999,43.32
26/06/18,46.107498,99.080002,44.41,49.669998,115.480003,242.25,111.510002,50,43.790001
27/06/18,46.040001,97.540001,43.450001,48.759998,115.410004,237.679993,108.779999,50.290001,43.439999
28/06/18,46.375,98.629997,43.84,49.25,117.110001,239.809998,109.099998,51.700001,43.470001
29/06/18,46.2775,98.610001,44.060001,49.709999,116.370003,243.809998,110.25,51.259998,43.900002
02/07/18,46.794998,100.010002,44.950001,50.200001,116.510002,243.259995,110.239998,50.939999,44.23
03/07/18,45.98,99.050003,44.720001,49.470001,115.900002,242.009995,108.910004,50.970001,43.900002
05/07/18,46.349998,99.760002,45.41,50.75,117.480003,244.179993,111.510002,49.060001,44.25
06/07/18,46.9925,101.160004,46,51.369999,118.410004,248.190002,112.709999,49.580002,44.580002
09/07/18,47.645,101.849998,46.73,51.860001,118.300003,249.770004,112.089996,51.610001,45.029999
10/07/18,47.587502,102.120003,46.990002,52.16,118.639999,248.630005,113.730003,51.68,45.490002
11/07/18,46.970001,101.980003,47.639999,51.200001,120.32,248.119995,111.760002,51.959999,45.049999
12/07/18,47.7575,104.190002,48.150002,52.349998,120.769997,254.869995,115.839996,52.209999,45.689999
13/07/18,47.8325,105.43,48.630001,52.220001,120.769997,258.589996,115.139999,53.310001,45.310001
16/07/18,47.727501,104.910004,48.459999,52.009998,121.349998,254.679993,114.559998,53.27,45.52
17/07/18,47.862499,105.949997,48.900002,51.75,122.449997,258.309998,115.800003,53.630001,45.490002
18/07/18,47.599998,105.120003,48.639999,51.720001,123.190002,259.779999,115.68,53.07,45.619999
19/07/18,47.970001,104.400002,48.439999,51.98,122.18,257.679993,114.589996,52.630001,45.759998
20/07/18,47.860001,106.269997,48.52,51.91,121.68,257.540009,115,52.950001,46.630001
23/07/18,47.9025,107.970001,48.669998,52.310001,122.019997,259.470001,114.669998,53.150002,46.84
24/07/18,48.25,107.660004,48.669998,52.18,121.470001,257.48999,113.800003,52.669998,46.48
25/07/18,48.705002,110.830002,48.950001,52.43,124.050003,263.170013,113.220001,53.66,46.959999
26/07/18,48.552502,109.620003,48.869999,52.16,125.150002,261.929993,113.300003,53.66,46.529999
27/07/18,47.744999,107.68,48.630001,47.68,123.449997,254.809998,112.599998,53.400002,46.060001
30/07/18,47.477501,105.370003,47.73,47.689999,120.480003,242.320007,110.910004,52.34,45.939999
31/07/18,47.572498,106.080002,47.68,48.099998,121.300003,244.679993,111.32,54.02,43.849998
01/08/18,50.375,106.279999,47.349998,48.810001,120.900002,248.009995,111,55,43.650002
02/08/18,51.8475,107.57,47.900002,49.48,121.519997,252.220001,112.209999,55.279999,45.25
03/08/18,51.997501,108.040001,48.470001,49.630001,117.669998,253.279999,112.839996,54.959999,45.669998
06/08/18,52.267502,108.129997,48.669998,49.299999,119.220001,254.110001,113.110001,54.459999,45.73
07/08/18,51.7775,108.879997,48.48,49.700001,121,253.389999,115.760002,55.549999,45.790001
08/08/18,51.8125,109.489998,48.389999,49.959999,119.82,253.830002,116.160004,54.790001,46.119999
09/08/18,52.220001,109.669998,48.540001,50.139999,121.449997,253.800003,114.339996,55.389999,46.389999
10/08/18,51.8825,109,48.32,48.849998,121.010002,253.699997,110.089996,54.650002,45.73
13/08/18,52.217499,108.209999,48.009998,48.450001,121.349998,253.539993,109.940002,54.169998,45.700001
14/08/18,52.4375,109.559998,48.23,48.119999,121,256.049988,110.339996,54.279999,46.740002
15/08/18,52.560001,107.660004,47.84,47.459999,120.279999,250.520004,109.599998,53.709999,46.279999
16/08/18,53.330002,107.639999,48.099998,47.169998,121.309998,248.889999,109.400002,53.84,46.470001
17/08/18,54.395,107.580002,48.360001,47.099998,122.989998,245.699997,109.639999,54.869999,46.880001
20/08/18,53.865002,106.870003,48.419998,46.5,124.989998,249.759995,109.029999,54.59,47.650002
21/08/18,53.759998,105.980003,48.41,47.619999,124.489998,251.5,111.510002,54.419998,48.23
22/08/18,53.762501,107.059998,48.799999,47.049999,124.410004,255.539993,112.190002,54.619999,48.27
23/08/18,53.872501,107.559998,48.959999,46.98,125.089996,257,112.400002,54.41,48.459999
24/08/18,54.040001,108.400002,49.259998,47.66,126.650002,261.51001,113.639999,54.540001,49.09
27/08/18,54.485001,109.599998,49.330002,48.349998,127.25,262.399994,115.25,56.02,49.549999
28/08/18,54.924999,110.260002,48.639999,48.57,127.830002,263.040009,115.019997,55.77,49.48
29/08/18,55.744999,112.019997,48.889999,48.75,128.720001,268.359985,115.470001,57.07,49.900002
30/08/18,56.2575,111.949997,48.380001,48.240002,127.540001,266.429993,112.580002,56.68,49.5
31/08/18,56.907501,112.330002,48.580002,48.43,128.360001,263.51001,112.400002,56.830002,49.470001
04/09/18,57.09,111.709999,48.580002,47.959999,128.169998,266.679993,112.540001,56.18,48.720001
05/09/18,56.717499,108.489998,48.040001,47.720001,127.419998,256.140015,111.129997,55.5,47.689999
06/09/18,55.775002,108.739998,47.709999,47.259998,127.610001,259.75,110.889999,56.360001,47.16
07/09/18,55.325001,108.209999,47.810001,46.450001,126.790001,260.869995,108.459999,56.529999,46.549999
10/09/18,54.5825,109.379997,48.860001,46.299999,127.129997,265.369995,108.32,56.68,46.380001
11/09/18,55.962502,111.239998,48.919998,44.93,127.440002,267,106.050003,56.849998,47.220001
12/09/18,55.267502,111.709999,49.34,44.93,125.989998,267.790009,104.540001,57.470001,47.279999
13/09/18,56.602501,112.910004,48.959999,45.57,126.139999,268.519989,105.720001,57.759998,47.130001
14/09/18,55.959999,113.370003,49.25,45.540001,126.760002,274.690002,105.360001,59.439999,47.279999
17/09/18,54.470001,112.139999,49.18,45.419998,126.489998,268.25,103.699997,59.290001,46.720001
18/09/18,54.560001,113.209999,49.029999,46.099998,126.610001,270.790009,104.910004,59.830002,46.82
19/09/18,54.592499,111.699997,49.43,46.150002,124.529999,264.880005,107.370003,59,45.889999
20/09/18,55.0075,113.57,50.43,47.200001,126.089996,266.339996,108.489998,59.099998,46.650002
21/09/18,54.415001,114.260002,51.099998,46.66,128.410004,260.880005,110.050003,57,45.689999
24/09/18,55.197498,114.669998,51.240002,46.91,128.960007,264.089996,109.800003,56.849998,45.080002
25/09/18,55.547501,114.449997,51.720001,45.91,129.919998,267.839996,107.550003,58.529999,45.43
26/09/18,55.105,113.980003,51.630001,45.700001,128.740005,268.470001,106.220001,59.450001,45.439999
27/09/18,56.237499,114.410004,51.689999,45.880001,128.529999,269.910004,107.290001,59.529999,45.02
28/09/18,56.435001,114.370003,51.560001,47.290001,130.139999,269.950012,107.290001,60.650002,44.720001
01/10/18,56.814999,115.610001,51.799999,46.450001,128.190002,275.48999,107.739998,60.580002,44.68
02/10/18,57.32,115.150002,50.23,48.099998,126.870003,272,108.459999,59.82,44.09
03/10/18,58.017502,115.169998,49.75,48.759998,126.790001,270.51001,108.18,58.32,44.049999
04/10/18,56.997501,112.790001,49.470001,48.130001,125.940002,263.709991,105.870003,57.07,43.189999
05/10/18,56.072498,112.129997,49.349998,47.029999,125.589996,263.220001,103.279999,57.23,42.560001
08/10/18,55.942501,110.849998,49.360001,47.029999,123.5,254.690002,101.93,57.07,41.560001
09/10/18,56.717499,112.260002,48.869999,46.549999,124.449997,254.160004,102.870003,57.970001,41.509998
10/10/18,54.09,106.160004,47.400002,44.799999,120.68,237.910004,99.239998,56.099998,38.790001
11/10/18,53.612499,105.910004,46.779999,44.23,117.940002,238.589996,99.529999,55.52,38.48
12/10/18,55.5275,109.57,47.380001,44.880001,120.239998,248.869995,101.089996,55.509998,39.110001
15/10/18,54.34,107.599998,47.119999,44.529999,120.010002,238.009995,99.43,56.25,39.220001
16/10/18,55.537498,111,48.23,45.939999,123.760002,260.670013,102.150002,57.5,40.439999
17/10/18,55.297501,110.709999,47.860001,45.889999,123.559998,258.910004,101.540001,57.900002,40.73
18/10/18,54.005001,108.5,47.380001,44.970001,123.849998,250.350006,99.540001,56.029999,39.689999
19/10/18,54.827499,108.660004,47.59,44,123.360001,245.029999,98.260002,55.669998,39.049999
22/10/18,55.162498,109.629997,47.939999,45.009998,123.019997,251.059998,99.720001,55.779999,40.02
23/10/18,55.682499,108.099998,47.990002,44.5,122.290001,251.759995,100.25,55.07,36.169998
24/10/18,53.772499,102.32,46.759998,42.419998,119.580002,238.440002,92.010002,53.080002,34.099998
25/10/18,54.950001,108.300003,47.959999,44.310001,121.620003,252.919998,91.769997,53.48,35.25
26/10/18,54.075001,106.959999,47.32,45.689999,119.68,245.800003,90.559998,52.41,35.200001
29/10/18,53.060001,103.849998,47.02,45.400002,117.059998,239.75,90.18,51,35.209999
30/10/18,53.325001,103.730003,48.57,47.759998,119.239998,238.410004,92.989998,53.43,35.970001
31/10/18,54.715,106.809998,48.84,46.880001,122.559998,245.759995,92.830002,54.130001,36.919998
01/11/18,55.555,105.919998,48.59,48.220001,123.779999,245.279999,97.599998,55.66,38.259998
02/11/18,51.869999,106.160004,48.830002,47.110001,128.839996,239.639999,95.059998,53.66,38.049999
05/11/18,50.397499,107.510002,49.02,47.970001,124.029999,239.889999,95.660004,53.32,36.66
06/11/18,50.942501,107.720001,49.25,47.25,125.889999,240.559998,97.139999,53.5,36.919998
07/11/18,52.487499,111.959999,50.259998,48.720001,128.669998,253.429993,97.199997,55.259998,37.419998
08/11/18,52.122501,111.75,50.43,48.990002,129.589996,249.960007,98.480003,54.41,36.91
09/11/18,51.1175,109.57,50.610001,48.110001,129.649994,244.839996,96.099998,54.07,36.720001
12/11/18,48.5425,106.870003,49.220001,46.650002,126.989998,236.669998,93.470001,51.529999,35.240002
13/11/18,48.057499,106.940002,49.509998,47.389999,126.900002,238.740005,94.480003,51.240002,35.32
14/11/18,46.700001,104.970001,48.84,47.09,128.729996,235.220001,94.699997,51.139999,34.93
15/11/18,47.852501,107.279999,50.630001,48.110001,129.389999,239.949997,97.959999,51.650002,34.950001
16/11/18,48.3825,108.290001,51.169998,48.830002,130.020004,238.889999,97.849998,50.810001,34.610001
19/11/18,46.465,104.620003,49.549999,48,126.290001,219.690002,94.620003,50.990002,33.09
20/11/18,44.244999,101.709999,48.330002,47.389999,123.57,219.729996,96.839996,49.529999,32.450001
21/11/18,44.195,103.110001,48.619999,47.029999,124.110001,225.979996,96.129997,50.52,32.619999
23/11/18,43.072498,103.07,48.700001,46.540001,124.349998,225.559998,95.099998,49.689999,32.41
26/11/18,43.654999,106.470001,48.259998,47.450001,127.370003,231.960007,96.379997,51.02,33.59
27/11/18,43.560001,107.139999,47.439999,48.07,129.300003,232.25,96.279999,51.369999,33.299999
28/11/18,45.235001,111.120003,48.189999,48.860001,132.070007,249.210007,98.260002,52.91,34.169998
29/11/18,44.887501,110.190002,47.900002,47.700001,132.580002,249.089996,97.43,51.880001,34.290001
30/11/18,44.645,110.889999,48.759998,49.310001,131.25,250.889999,99.849998,52.82,33.810001
03/12/18,46.205002,112.089996,49.830002,50.130001,133.789993,255.259995,101.169998,54.169998,35.389999
04/12/18,44.172501,108.519997,48.75,47.75,130.080002,245.820007,96.110001,51.509998,33.43
06/12/18,43.68,109.190002,46.68,48.369999,129.759995,250.630005,97.32,51.860001,33.700001
07/12/18,42.122501,104.82,46,46.240002,127.529999,238,92.379997,51.130001,32.709999
10/12/18,42.400002,107.589996,46.669998,47.209999,129.600006,244.089996,93.800003,51.110001,32.439999
11/12/18,42.157501,108.589996,46.459999,47.380001,129.460007,245.339996,94.540001,51.150002,33.209999
12/12/18,42.275002,109.080002,47.32,47.830002,130.25,245.550003,95.809998,52.619999,33.619999
13/12/18,42.737499,109.449997,47.23,48.290001,129.050003,248.080002,95.839996,52.200001,32.93
14/12/18,41.369999,106.029999,46.599998,47.860001,126.650002,230,94.260002,51.290001,32.200001
17/12/18,40.985001,102.889999,45.73,47.080002,123.239998,221.380005,91.919998,50.5,31.559999
18/12/18,41.517502,103.970001,45.849998,47.740002,121.889999,226.179993,94.540001,49.389999,31.85
19/12/18,40.2225,103.690002,46.450001,45.57,119.050003,224.649994,90.529999,48.759998,31.17
20/12/18,39.2075,101.510002,46.240002,45.540001,115.5,218.649994,90.089996,48.27,30.309999
21/12/18,37.682499,98.230003,44,44.84,111.730003,208.800003,90.410004,46.73,29.860001
24/12/18,36.7075,94.129997,42.689999,43.59,108.970001,205.160004,87.800003,45.880001,29.309999
26/12/18,39.2925,100.559998,44.59,46.189999,112.169998,222.949997,92.980003,47.619999,30.49
27/12/18,39.037498,101.18,44.970001,46.360001,112.410004,225.139999,93.809998,48.529999,30.77
28/12/18,39.057499,100.389999,44.82,46.75,112.25,223.130005,93.809998,48.139999,31.15
31/12/18,39.435001,101.57,45.150002,46.93,115.040001,226.240005,94.5,48.279999,31.280001
02/01/19,39.48,101.120003,45.220001,47.080002,114.779999,224.570007,94.449997,48.720001,31.209999
03/01/19,35.547501,97.400002,44.779999,44.490002,110.760002,215.699997,88.879997,47.02,29.23
04/01/19,37.064999,101.93,46.709999,47.220001,115.559998,226.190002,92.900002,49.209999,30.959999
07/01/19,36.982498,102.059998,47.450001,47.439999,116.099998,229.259995,94.5,49.720001,31.860001
08/01/19,37.6875,102.800003,47.880001,47.740002,119.510002,232.679993,94.379997,49.889999,32.209999
